Date,Season,Rainfall (mm),Festival,Festival_Impact,Avg Temp (°C),Fuel Price (₹/L),Supply (Tonnes),Govt Policy,Disease Outbreak,Base_Price (₹/kg),Tomato_Price (₹/kg)
2022-12-02,Monsoon,12.509036664120154,,1.0,28.92030819677591,93.52328767123288,156,1,0,53.440026743229865,52.79052959806023
2022-12-03,Monsoon,4.747779307234383,,1.0,29.347101003896142,93.53972602739725,77,0,0,30.6605865829582,51.60799035952154
2022-12-04,Monsoon,8.148557792643285,,1.0,25.689688406693556,93.55616438356164,115,0,0,51.22767757686909,72.37003566514935
2022-12-05,Monsoon,5.226912223545661,,1.0,28.866145669451708,93.57260273972602,130,0,0,47.4278881274266,75.08664716967084
2022-12-06,Monsoon,0.12722486027540114,,1.0,28.73476561539399,93.58904109589041,138,0,0,42.107191903954515,49.479041314863245
2022-12-07,Monsoon,16.403072836736484,,1.0,20.941764385098942,93.6054794520548,64,0,0,38.118974598337616,40.7244614358498
2022-12-08,Monsoon,12.177505878367722,,1.0,26.322697927119872,93.62191780821918,62,0,0,30.022655227926283,63.28437586925809
2022-12-09,Monsoon,1.6774133933758373,,1.0,24.764677883792096,93.63835616438357,146,0,0,55.75245201174313,73.11654170997707
2022-12-10,Monsoon,12.661641109446961,,1.0,34.26896080529971,93.65479452054794,138,0,0,43.203228314983285,75.46471434952475
2022-12-11,Monsoon,1.3448463233252728,,1.0,22.26148783925365,93.67123287671232,166,0,0,43.208434305234206,69.98493412591623
2022-12-12,Monsoon,19.761507863818476,,1.0,29.66305365753153,93.68767123287671,152,0,0,58.86771348058049,64.3673077686919
2022-12-13,Monsoon,11.134770353442816,,1.0,24.394935818947452,93.7041095890411,131,0,0,45.583293803321425,60.66840170225299
2022-12-14,Monsoon,16.462129952698856,,1.0,26.4537174742404,93.72054794520548,194,0,0,37.75356486050827,43.613609375653695
2022-12-15,Monsoon,7.887250481655029,,1.0,28.176473943503566,93.73698630136985,174,0,0,54.18009680925845,44.896636538822136
2022-12-16,Monsoon,11.39651798252091,,1.0,42.58800409751424,93.75342465753424,145,0,0,37.346147273725016,55.35505528756416
2022-12-17,Monsoon,11.599999218825598,,1.0,23.854945451750076,93.76986301369863,153,0,0,45.744793247426486,76.19246471813791
2022-12-18,Monsoon,3.4205475701534382,,1.0,32.720517427433016,93.78630136986301,130,0,0,47.584957568114426,68.40536268779992
2022-12-19,Monsoon,5.072111196292535,,1.0,27.640510318510966,93.8027397260274,160,0,0,38.24547201071289,63.18498661747285
2022-12-20,Monsoon,7.769805631290756,,1.0,24.96782963412511,93.81917808219178,179,0,0,46.07751335058432,65.98736189057828
2022-12-21,Monsoon,18.737756127332077,,1.0,22.153426555582314,93.83561643835617,73,0,0,48.17608170423898,46.177103722955465
2022-12-22,Monsoon,16.592242199037234,,1.0,21.40255254340019,93.85205479452054,134,0,0,43.17609842410997,54.93983478317839
2022-12-23,Monsoon,12.327548635409794,,1.0,36.15886054009507,93.86849315068493,114,0,0,44.89383185206966,42.06201879920236
2022-12-24,Monsoon,7.778407644419254,,1.0,28.037693015115273,93.88493150684931,77,0,0,48.77157135762879,76.12771088430492
2022-12-25,Monsoon,19.805156696866714,Christmas,1.2,28.766782117139,93.9013698630137,128,0,0,35.259578673443514,71.43847904781224
2022-12-26,Monsoon,13.008501655130027,,1.0,26.71757845905373,93.91780821917808,50,0,0,51.29545132847624,70.90253050649038
2022-12-27,Monsoon,17.82736393176821,,1.0,26.775451475531785,93.93424657534246,52,0,0,32.29235083954118,69.41547540928279
2022-12-28,Monsoon,13.477385739855416,,1.0,33.760309659663854,93.95068493150684,117,0,0,42.841944622966466,40.26198789756517
2022-12-29,Monsoon,14.698717122838804,,1.0,32.5415432504332,93.96712328767123,135,1,0,46.271812426830365,75.02119925882558
2022-12-30,Monsoon,4.1729687102350965,,1.0,31.363681420262694,93.98356164383561,125,0,0,51.15136817179745,73.07369384922957
2022-12-31,Monsoon,15.38062814675109,,1.0,22.078364672119267,94.0,168,0,0,49.0541099410577,47.03734513185075
2023-01-01,Winter,18.40766628246014,,1.0,24.35411650138748,94.01643835616439,112,1,0,32.86809849630695,32.39886020540241
2023-01-02,Winter,8.078035057339815,,1.0,27.732098929838443,94.03287671232877,103,0,0,52.78693928000406,32.67428938269596
2023-01-03,Winter,11.414609893130766,,1.0,35.719516278536574,94.04931506849314,194,0,0,56.221184323459724,59.40788444721062
2023-01-04,Winter,19.834768597931177,,1.0,25.52671067954326,94.06575342465753,180,0,0,46.11377275383775,43.70044337916116
2023-01-05,Winter,0.23688413650855056,,1.0,31.051249515871042,94.08219178082192,148,0,0,56.174339570163795,41.87268072439035
2023-01-06,Winter,12.40744418692368,,1.0,27.796617771347268,94.0986301369863,189,0,0,45.02949424736171,59.36604367465745
2023-01-07,Winter,18.501891757753327,,1.0,28.204947739780096,94.11506849315069,118,0,0,54.15398573540542,45.0505627882216
2023-01-08,Winter,2.7826617243722374,,1.0,29.989700752788668,94.13150684931506,122,0,0,55.377589417961076,57.64754583223364
2023-01-09,Winter,13.364878834568735,,1.0,31.49860226333353,94.14794520547945,139,0,0,33.093127896007054,38.633511404992106
2023-01-10,Winter,19.47192386561454,,1.0,25.558973308247886,94.16438356164383,75,0,0,54.84109657829655,57.2375161180038
2023-01-11,Winter,2.4560035966774074,,1.0,34.412790311374756,94.18082191780822,144,0,0,59.50729354832029,45.43360035254795
2023-01-12,Winter,15.82925998506517,,1.0,26.142737391413526,94.1972602739726,182,0,0,56.76033599062122,33.35476344130104
2023-01-13,Winter,10.092263883657926,,1.0,25.570917206351705,94.21369863013699,71,0,0,38.0940318053717,46.91897466410282
2023-01-14,Winter,10.409016894053618,Pongal,1.5,28.23318412495799,94.23013698630137,58,0,0,31.355318156973972,66.84498065821967
2023-01-15,Winter,10.633765883665081,Pongal,1.5,30.682292058794587,94.24657534246575,169,0,0,34.91027712282961,85.99870377534782
2023-01-16,Winter,19.161517060731757,,1.0,39.8721157554597,94.26301369863013,184,1,1,54.02050938917586,34.78443357613111
2023-01-17,Winter,3.3998847283097056,,1.0,31.72606022633944,94.27945205479452,95,0,0,41.6264588005662,54.45469798720589
2023-01-18,Winter,9.18647506198813,,1.0,23.815844413141303,94.2958904109589,123,0,0,40.96777234308539,54.54831752382707
2023-01-19,Winter,17.155915293111118,,1.0,33.207534995837904,94.31232876712329,68,0,0,36.3472477845326,35.7396931890662
2023-01-20,Winter,7.493073043102938,,1.0,27.597332271989583,94.32876712328766,147,0,0,55.7224299345917,31.188033726872174
2023-01-21,Winter,1.4925831150653113,,1.0,29.446079560272743,94.34520547945205,125,0,0,54.88949756567183,56.117790417441654
2023-01-22,Winter,8.770837177930964,,1.0,29.654731339465215,94.36164383561643,199,0,0,44.15885954315856,47.903237457321254
2023-01-23,Winter,2.2223587007987966,,1.0,29.446170528606384,94.37808219178082,67,0,0,42.69932986125548,42.98084130967597
2023-01-24,Winter,12.128723160085443,,1.0,30.947699413867543,94.3945205479452,63,0,0,47.44153146825714,58.28902767745778
2023-01-25,Winter,15.427264264579243,,1.0,29.002554859429875,94.41095890410959,194,0,0,44.805269175536665,56.99437903015399
2023-01-26,Winter,18.786682628431727,,1.0,22.733168485775348,94.42739726027398,175,0,0,43.54885444275499,55.03739768882818
2023-01-27,Winter,14.259631364106433,,1.0,24.363091262751,94.44383561643835,132,0,0,50.257373105147536,45.815670384263534
2023-01-28,Winter,18.1567274278327,,1.0,23.223495160020185,94.46027397260274,71,0,0,31.838946229452038,48.716246564829575
2023-01-29,Winter,2.487067198825237,,1.0,36.0221689300186,94.47671232876712,192,0,0,40.339829192166775,46.36330951662872
2023-01-30,Winter,6.7441001274211025,,1.0,35.646691799813546,94.4931506849315,177,0,0,30.41215734237976,33.682759988267165
2023-01-31,Winter,14.628384512667402,,1.0,29.9529831380346,94.5095890410959,107,0,0,46.10562952402203,45.273804548517035
2023-02-01,Winter,7.5927427133764525,,1.0,30.66740612848334,94.52602739726026,188,0,0,49.625490707505946,42.68500158442781
2023-02-02,Winter,15.269404189085886,,1.0,34.788693761132826,94.54246575342465,54,0,0,54.66347720899919,52.348575156661795
2023-02-03,Winter,5.226922419654565,,1.0,32.90717595650749,94.55890410958904,129,0,0,31.389156454721135,43.842996659487675
2023-02-04,Winter,4.501963436414438,,1.0,24.388157047486107,94.57534246575342,78,0,0,53.593526556360224,33.72060723765554
2023-02-05,Winter,19.48302856887112,,1.0,24.235873443249552,94.59178082191781,168,0,0,46.37159446424491,37.059646845436895
2023-02-06,Winter,2.4568611693037123,,1.0,22.56448183717651,94.6082191780822,151,0,0,43.30126124663233,31.54166377287898
2023-02-07,Winter,7.845840986318555,,1.0,23.995264157055583,94.62465753424658,68,0,0,47.51093702575686,49.10635718705813
2023-02-08,Winter,10.984217969711086,,1.0,30.66035925121534,94.64109589041095,124,1,0,49.45725255066755,32.50321669544505
2023-02-09,Winter,14.0972191515379,,1.0,22.874124556861336,94.65753424657534,166,0,0,47.37607188539178,54.60056783464976
2023-02-10,Winter,7.926327117437886,,1.0,28.00668625426427,94.67397260273972,78,0,1,47.3619104237729,42.335597274044225
2023-02-11,Winter,12.449433491828588,,1.0,29.37624318519631,94.69041095890411,70,1,0,38.871360806364365,53.84375611412269
2023-02-12,Winter,0.6367669984717472,,1.0,23.25293619662369,94.7068493150685,165,0,0,54.21278398147946,53.98135518382314
2023-02-13,Winter,10.43587882913937,,1.0,23.678248653065157,94.72328767123287,75,0,0,50.856155181061325,55.711506459578416
2023-02-14,Winter,2.8289337066825992,,1.0,22.42580904036472,94.73972602739725,124,0,0,59.98130599696711,56.15303977421084
2023-02-15,Winter,9.368895477324596,,1.0,26.523544135061197,94.75616438356164,199,1,1,52.911684596449035,50.426361365949596
2023-02-16,Winter,15.628669687173257,,1.0,23.087832397240295,94.77260273972603,180,0,0,30.262402260416895,42.0045714367024
2023-02-17,Winter,3.1923446263828925,,1.0,32.325194069961796,94.78904109589041,140,0,0,56.22306374068819,44.86390395363563
2023-02-18,Winter,1.8615660768295594,,1.0,25.993921058282552,94.8054794520548,177,0,0,53.753110006564185,50.56096611727609
2023-02-19,Winter,5.383879054783451,,1.0,34.3806426484134,94.82191780821918,113,0,0,53.526832785918955,34.10697479651607
2023-02-20,Winter,14.016880987428815,,1.0,20.40162310311376,94.83835616438355,190,0,0,48.212076598155925,42.11731651182632
2023-02-21,Winter,2.907532084460873,,1.0,30.577981451079786,94.85479452054794,91,0,0,45.675743173339995,57.78399575594422
2023-02-22,Winter,17.227573256701646,,1.0,20.937637829684654,94.87123287671233,150,0,0,57.9081416513186,41.82527027292543
2023-02-23,Winter,17.505885519671388,,1.0,14.71558065649026,94.88767123287671,92,0,0,56.87068850928826,34.681012613589026
2023-02-24,Winter,6.901348579455108,,1.0,36.966724258928615,94.9041095890411,137,0,0,38.06828186554003,52.17893187473848
2023-02-25,Winter,5.905606725487454,,1.0,34.53868667506001,94.92054794520547,75,0,0,41.37258212746444,44.35707066131735
2023-02-26,Winter,4.35481876399985,,1.0,27.30718056203291,94.93698630136986,168,1,0,32.48497874338472,48.95435698252305
2023-02-27,Winter,8.988472963556763,,1.0,19.992697324013886,94.95342465753424,108,0,0,30.347881556495583,32.24790941509243
2023-02-28,Winter,18.06219502223837,,1.0,37.271299841590846,94.96986301369863,68,0,0,59.46396126244103,37.659374418619414
2023-03-01,Summer,17.96683792748635,,1.0,19.11226893630569,94.98630136986301,124,0,0,32.53181873602796,46.32516561470168
2023-03-02,Summer,13.033644419414816,,1.0,25.534637251442803,95.0027397260274,70,0,0,43.237305607318504,39.64001691912261
2023-03-03,Summer,17.13621826191091,,1.0,30.04105834311902,95.01917808219179,100,0,0,55.03434835307989,41.41879861186052
2023-03-04,Summer,6.9679856550232415,,1.0,27.878634074148373,95.03561643835616,136,1,0,38.53046326190436,46.34773586882938
2023-03-05,Summer,19.409569524516215,,1.0,14.716743516600076,95.05205479452054,195,0,0,52.284367535656976,36.680177655797166
2023-03-06,Summer,6.513584836987447,,1.0,30.510947473127633,95.06849315068493,167,0,0,48.723765965379,27.632089511989953
2023-03-07,Summer,18.47901777928768,,1.0,30.25019001153945,95.08493150684932,91,0,0,44.579824931314235,48.96497786730357
2023-03-08,Summer,10.929449355064762,,1.0,27.758649933479116,95.1013698630137,112,0,0,53.48679663448483,35.046866593352235
2023-03-09,Summer,8.228724161191074,,1.0,21.727406908727957,95.11780821917807,57,0,0,40.371531573993494,46.91490160809772
2023-03-10,Summer,18.334460059008688,,1.0,19.64606966315383,95.13424657534246,62,0,0,56.35283044395957,34.70872370886895
2023-03-11,Summer,1.6670317343385088,,1.0,38.29530715606564,95.15068493150685,109,0,0,37.28010511975151,45.362294959131425
2023-03-12,Summer,13.892990204335957,,1.0,34.06201597479509,95.16712328767123,134,0,0,45.44900813042287,50.431112792562956
2023-03-13,Summer,13.27654179317455,,1.0,19.70942816285708,95.18356164383562,124,0,0,59.83653222798197,33.52849018040276
2023-03-14,Summer,11.326462560201966,,1.0,14.132475978322855,95.2,69,0,0,40.90384325667272,46.45699454930682
2023-03-15,Summer,5.806873901821921,,1.0,26.77990409104281,95.21643835616439,143,0,0,48.37543504561776,47.46898800399852
2023-03-16,Summer,17.600786901329165,,1.0,29.07055551653042,95.23287671232876,79,0,0,36.8510952968666,38.174723554809376
2023-03-17,Summer,2.3750836052642366,,1.0,24.281520054075898,95.24931506849315,135,1,0,54.274529950195344,44.331930805850234
2023-03-18,Summer,15.964027549199153,,1.0,33.99828989071375,95.26575342465753,123,0,0,30.259666742593765,46.21738371466123
2023-03-19,Summer,14.617451894240734,,1.0,33.05560298697133,95.28219178082192,124,0,0,42.25103163987067,32.659549175271444
2023-03-20,Summer,1.725041967931884,,1.0,31.63316783848294,95.2986301369863,88,0,0,40.16692536033116,28.680735282327245
2023-03-21,Summer,15.16038552755068,,1.0,20.502213695998286,95.31506849315068,67,0,0,46.15564133018127,45.096597949514496
2023-03-22,Summer,2.7076843300638997,,1.0,29.47443026593069,95.33150684931506,158,0,0,36.23995702103493,46.98445589588229
2023-03-23,Summer,11.375635777645076,,1.0,28.428819516216816,95.34794520547945,117,0,0,43.490110859779634,33.28057309035313
2023-03-24,Summer,11.524256202529816,,1.0,29.665910732905804,95.36438356164383,104,1,0,43.05112543964981,51.10293897764604
2023-03-25,Summer,19.26084251067355,,1.0,29.472636935829698,95.38082191780822,185,0,0,34.06496836210516,41.062018370638135
2023-03-26,Summer,6.797259290361602,,1.0,34.069942197389665,95.39726027397259,168,0,0,40.00145545764624,47.447312984782776
2023-03-27,Summer,6.911812218603535,,1.0,27.768507123176537,95.41369863013699,144,0,0,36.905481137127715,37.74692899554949
2023-03-28,Summer,15.123447375203863,,1.0,33.16226539473792,95.43013698630136,52,0,0,58.8283445388693,42.20852373348456
2023-03-29,Summer,8.519080347544124,,1.0,26.591378101007482,95.44657534246575,128,0,0,51.15076934524411,27.914807598046746
2023-03-30,Summer,12.500614780812294,,1.0,36.424289667787335,95.46301369863014,144,0,0,48.33413035178076,45.991357692536454
2023-03-31,Summer,15.324979571687631,,1.0,26.945887000636464,95.47945205479452,136,0,0,49.0533199304055,52.70796268413547
2023-04-01,Summer,10.673557315197389,,1.0,29.054087294952467,95.4958904109589,178,0,0,44.38689475410239,44.96029406232707
2023-04-02,Summer,16.209157097698775,,1.0,25.540951701741996,95.51232876712328,131,0,0,30.784614665912866,50.234842602499256
2023-04-03,Summer,15.62336492211502,,1.0,19.454874998465545,95.52876712328766,148,0,0,58.25900500853872,37.09277551686185
2023-04-04,Summer,14.711097722317987,,1.0,22.9200396396294,95.54520547945205,79,0,0,31.629536674233474,34.93901424461799
2023-04-05,Summer,6.917496889080745,,1.0,25.89043903438263,95.56164383561644,173,0,0,37.68492793554036,38.288595578903944
2023-04-06,Summer,1.083485061078584,,1.0,29.38540146643453,95.57808219178082,110,0,0,53.668475914099815,51.091087566493506
2023-04-07,Summer,2.7895943873065088,,1.0,24.634851944538724,95.5945205479452,105,1,0,52.81952773079488,52.28360345461962
2023-04-08,Summer,11.601052672915015,,1.0,30.087719696463346,95.6109589041096,88,0,0,44.428561621883944,49.489965533233786
2023-04-09,Summer,3.2271901875438336,,1.0,25.988082300566653,95.62739726027397,90,1,0,37.43952371720935,29.02825672651442
2023-04-10,Summer,2.4709119149979974,,1.0,33.69957030844874,95.64383561643835,183,0,0,57.17709488645944,39.93762885770954
2023-04-11,Summer,1.2825402828954102,,1.0,28.900640769595583,95.66027397260274,142,0,0,53.875924837577,48.09538975614808
2023-04-12,Summer,17.698401960453587,,1.0,29.657576026966105,95.67671232876712,59,0,0,48.155210615012564,30.493582698782344
2023-04-13,Summer,19.2600732212486,,1.0,24.074059715944756,95.69315068493151,89,0,0,40.53226608003319,41.99914418035322
2023-04-14,Summer,12.170939070928357,Tamil New Year,1.2,33.930416038219775,95.70958904109588,85,0,0,54.859477557374255,59.3009033955242
2023-04-15,Summer,4.441497371648726,,1.0,16.83036738777465,95.72602739726027,91,1,0,41.160036168599305,40.79636326915866
2023-04-16,Summer,15.859485353017407,,1.0,35.953356702225825,95.74246575342465,156,0,0,36.28990065610165,44.887088668082356
2023-04-17,Summer,0.753948546161678,,1.0,24.580250365087664,95.75890410958904,84,0,0,57.15271757024554,27.180909619729174
2023-04-18,Summer,17.062487533619514,,1.0,23.770622315282246,95.77534246575343,185,0,0,55.46767266616084,42.01245992888065
2023-04-19,Summer,13.156807905558303,,1.0,29.760536662983753,95.7917808219178,118,0,0,41.963523635183556,33.16114487523012
2023-04-20,Summer,16.85705481898769,,1.0,29.033531999959266,95.8082191780822,124,0,0,30.350375683523243,32.44366424857515
2023-04-21,Summer,11.436942376513464,,1.0,31.246702531140368,95.82465753424657,136,0,0,51.46621181088783,35.5891708213481
2023-04-22,Summer,12.494260500605955,,1.0,28.694025448815157,95.84109589041095,134,0,0,40.06721195178723,53.35921882101413
2023-04-23,Summer,14.277226758581676,,1.0,21.388807477263445,95.85753424657534,131,0,0,30.483560924407346,37.3115609768679
2023-04-24,Summer,4.4208428860293125,,1.0,31.31802535898179,95.87397260273973,179,0,0,55.63147012310513,41.11945278888106
2023-04-25,Summer,3.3178178598262,,1.0,22.65352590363467,95.89041095890411,54,0,0,52.77245035199675,43.06752633237065
2023-04-26,Summer,11.28983372861917,,1.0,26.527247316726136,95.90684931506848,68,0,0,35.62548910780098,46.7844178670785
2023-04-27,Summer,18.246482553039183,,1.0,31.982832678667442,95.92328767123287,173,0,0,52.55598258212042,41.40209594821716
2023-04-28,Summer,5.625845237522995,,1.0,21.473819686079306,95.93972602739726,118,0,0,50.153732633642065,33.86894773093602
2023-04-29,Summer,11.875244897843125,,1.0,20.80416588070834,95.95616438356164,152,0,0,47.13342157956005,38.059991429306855
2023-04-30,Summer,18.579125366286377,,1.0,26.880117232081364,95.97260273972603,128,0,0,47.900004786765706,52.29927276117424
2023-05-01,Summer,4.038486295972268,,1.0,22.584259269020738,95.9890410958904,101,0,0,52.30818477967273,36.74554976282865
2023-05-02,Summer,17.93491597663769,,1.0,27.02559869087071,96.0054794520548,183,0,0,54.94336064808745,41.28197546577142
2023-05-03,Summer,17.31837725531601,,1.0,23.909438860718772,96.02191780821917,171,0,0,47.58531707482058,37.66824187329164
2023-05-04,Summer,8.518608243761243,,1.0,27.608898370611794,96.03835616438356,172,0,0,58.30763372068313,50.6155921312084
2023-05-05,Summer,10.484770963954597,,1.0,31.79554529875841,96.05479452054794,163,0,0,36.31534687711702,53.49114443751066
2023-05-06,Summer,1.2556328501462066,,1.0,24.899104976666116,96.07123287671233,73,0,0,38.423097492929344,46.22262965423327
2023-05-07,Summer,11.678059117456447,,1.0,25.710513829271044,96.08767123287672,137,0,0,56.9519883979465,37.652960403173076
2023-05-08,Summer,11.258073579291976,,1.0,22.6877425293133,96.10410958904109,86,0,0,47.32839443303909,49.654580000074695
2023-05-09,Summer,0.4649388218160966,,1.0,29.7091116166101,96.12054794520547,131,1,0,39.76057955004907,39.63028732533345
2023-05-10,Summer,11.251492681375588,,1.0,26.103770670149935,96.13698630136986,183,0,0,50.64587694666203,33.31087178962347
2023-05-11,Summer,17.58629251130944,,1.0,32.106802668374215,96.15342465753425,145,0,0,41.22866451274902,38.41278742361781
2023-05-12,Summer,17.48171371831277,,1.0,25.378080379302332,96.16986301369863,158,0,0,32.902291107465246,29.438006368978904
2023-05-13,Summer,2.315687724695694,,1.0,29.561857235550082,96.186301369863,81,0,0,46.805460920686656,46.58652844222578
2023-05-14,Summer,9.027577592991165,,1.0,24.935293070670227,96.2027397260274,58,0,0,55.42960431565071,38.58081391331732
2023-05-15,Summer,3.204976611898074,,1.0,21.120732373604458,96.21917808219177,127,0,0,37.714996971710775,27.549455771714914
2023-05-16,Summer,1.4073183188979588,,1.0,25.894177541567153,96.23561643835616,191,0,0,57.87994096555951,36.44750417821945
2023-05-17,Summer,3.143059386938889,,1.0,29.10487672187257,96.25205479452055,88,1,0,45.92699025296012,38.531860584460865
2023-05-18,Summer,5.276365113080588,,1.0,28.910053602998744,96.26849315068493,112,0,0,31.242985217777875,32.98855360589229
2023-05-19,Summer,19.581432050524143,,1.0,35.252118533511094,96.28493150684932,86,0,0,58.172883193134794,43.49567398322779
2023-05-20,Summer,13.524359903121288,,1.0,25.094739426096076,96.30136986301369,176,0,0,36.85882362107598,35.393689784051716
2023-05-21,Summer,11.193030222093634,,1.0,25.47635162363849,96.31780821917808,58,0,0,36.47308052695588,30.715406731759046
2023-05-22,Summer,14.611994538813772,,1.0,35.820841359196386,96.33424657534246,73,0,0,48.83738583133669,41.92192470114022
2023-05-23,Summer,5.579933834624951,,1.0,31.35715156355033,96.35068493150685,144,0,0,33.86079780941109,31.852714669575963
2023-05-24,Summer,19.682107765141506,,1.0,30.87342985461711,96.36712328767123,151,0,0,59.888266092228285,42.327663010452135
2023-05-25,Summer,1.5441288819511723,,1.0,16.630028880714736,96.3835616438356,147,0,0,47.86361098696909,29.691687085788093
2023-05-26,Summer,9.705311144837705,,1.0,24.58038052956158,96.4,199,0,0,40.206204534751755,46.350314877562205
2023-05-27,Summer,18.421774665296528,,1.0,22.442641569398145,96.41643835616438,138,0,0,57.13473785570112,48.50291227484557
2023-05-28,Summer,7.92618587632507,,1.0,25.495808908606868,96.43287671232876,115,0,0,45.216352081216215,46.831567521749825
2023-05-29,Summer,0.0947611293263173,,1.0,23.251571311916955,96.44931506849315,119,0,0,30.013745329039168,32.731862835554786
2023-05-30,Summer,16.21478772301997,,1.0,31.73030976125695,96.46575342465754,181,0,0,40.44047290591159,32.509659217409414
2023-05-31,Summer,5.881218998027313,,1.0,29.07058992473048,96.48219178082192,81,0,0,42.44220679006756,44.24530658131487
2023-06-01,Summer,14.422853320222124,,1.0,29.432887293037975,96.49863013698629,161,0,0,50.00762829803534,45.21598600190304
2023-06-02,Summer,7.863242043649481,,1.0,22.289525481752058,96.51506849315068,69,0,0,43.09766673624957,44.360326177918495
2023-06-03,Summer,16.153295302521624,,1.0,26.339546749411223,96.53150684931506,192,0,0,53.45250277979828,42.78219298849064
2023-06-04,Summer,12.07102521289632,,1.0,33.89952684509706,96.54794520547945,134,0,0,34.22593837953339,43.14459931639329
2023-06-05,Summer,1.7814626591060656,,1.0,23.31631081270105,96.56438356164384,89,0,0,49.69220949836895,29.568656776230103
2023-06-06,Summer,7.518651982917557,,1.0,30.010896403558842,96.58082191780821,65,0,0,55.427651052777534,39.637031469972065
2023-06-07,Summer,8.567035656403458,,1.0,22.72483158093157,96.59726027397261,63,0,0,30.33665925242349,47.87005317856671
2023-06-08,Summer,6.716098864423829,,1.0,28.459342476390912,96.61369863013698,121,1,0,52.623685556327736,40.322318282513194
2023-06-09,Summer,5.397018044830901,,1.0,31.997588125366306,96.63013698630137,64,0,0,35.5509314069044,35.19014793400925
2023-06-10,Summer,0.2818316535105403,,1.0,24.61654739029269,96.64657534246575,86,0,0,41.379944722602175,28.256652951500783
2023-06-11,Summer,11.817608328310678,,1.0,13.383357806575258,96.66301369863014,105,1,0,33.11274033354542,32.82004871407718
2023-06-12,Summer,11.191128881951286,,1.0,27.920701329828688,96.67945205479452,103,0,0,59.01350210678454,33.919519923345995
2023-06-13,Summer,10.485460030755867,,1.0,28.242820168235767,96.6958904109589,179,0,0,36.663825912027725,43.89224490866177
2023-06-14,Summer,6.062931713236541,,1.0,20.61120865766632,96.71232876712328,97,0,0,32.24824919818746,29.243884715566647
2023-06-15,Summer,14.104580027190778,,1.0,28.615408755912203,96.72876712328767,120,0,0,53.82705233666016,28.315696908970953
2023-06-16,Summer,1.850782320203146,,1.0,14.46409928523809,96.74520547945205,114,0,0,45.612944973014834,37.554870035574055
2023-06-17,Summer,8.25624506576414,,1.0,27.707737520862114,96.76164383561644,178,0,0,52.38164585786066,38.648836182354835
2023-06-18,Summer,10.52469413488868,,1.0,35.985322256931376,96.77808219178081,89,0,0,45.15008925150424,51.165092401432794
2023-06-19,Summer,7.144768349236916,,1.0,17.32861475810903,96.79452054794521,152,0,0,31.487198411715312,46.54314463287398
2023-06-20,Summer,11.980582112746927,,1.0,28.735830178617892,96.81095890410958,64,0,0,40.6999939408035,53.20235515097321
2023-06-21,Summer,19.693470455538833,,1.0,30.040598961203123,96.82739726027397,132,0,0,32.88582066227211,49.481784494643584
2023-06-22,Summer,5.915257916449235,,1.0,29.928718116121917,96.84383561643835,74,0,0,36.406397830726554,35.19854141857126
2023-06-23,Summer,2.5197993752198666,,1.0,24.65564324681796,96.86027397260274,80,0,0,57.79777731834872,29.639246330620626
2023-06-24,Summer,16.072200946848767,,1.0,26.275617400415324,96.87671232876713,121,0,0,46.473218690063725,49.79743936767192
2023-06-25,Summer,13.41600145384511,,1.0,33.78863371508049,96.8931506849315,109,0,0,53.88708188041037,48.087810793608035
2023-06-26,Summer,19.981420925950346,,1.0,24.95026841038538,96.90958904109588,84,0,0,50.70733048597402,50.537748974482476
2023-06-27,Summer,10.089816984387532,,1.0,31.287139919519614,96.92602739726027,175,0,0,42.34278496762008,44.43214706026259
2023-06-28,Summer,11.54080557392825,,1.0,35.69912726748528,96.94246575342466,92,0,0,54.58167782064422,30.391878108732502
2023-06-29,Summer,7.692584703271463,,1.0,31.073854329836184,96.95890410958904,104,0,0,33.02545995925252,39.95041343825271
2023-06-30,Summer,17.796262145617042,,1.0,24.88554377513366,96.97534246575341,105,0,0,35.06613517343219,40.66399649845896
2023-07-01,Winter,8.22311967430271,,1.0,29.00709744162555,96.99178082191781,98,0,0,30.54531987544906,41.86322346980904
2023-07-02,Winter,12.113995420097023,,1.0,31.760532669369148,97.00821917808219,105,0,0,37.816054605213736,43.24853937959988
2023-07-03,Winter,7.931794044417129,,1.0,32.08912799673481,97.02465753424657,196,0,0,47.980308329991345,48.62667549141172
2023-07-04,Winter,3.0195830124172884,,1.0,33.125365848047316,97.04109589041096,128,0,0,49.59325400173526,49.12336277387177
2023-07-05,Winter,17.841938459337204,,1.0,32.773157342397965,97.05753424657534,188,0,0,57.41607290693813,47.40408343151009
2023-07-06,Winter,11.3227157531795,,1.0,35.47131144037426,97.07397260273973,109,1,0,39.75155489741826,35.714617698313134
2023-07-07,Winter,9.781098321774213,,1.0,23.474158683540228,97.0904109589041,161,0,0,44.46636490775025,46.907237987047054
2023-07-08,Winter,1.0514094632006454,,1.0,26.744740420268343,97.10684931506849,103,0,1,56.76228865371373,50.62438198737487
2023-07-09,Winter,12.733337423926095,,1.0,23.746114838551865,97.12328767123287,146,0,0,45.313368037837854,49.34449497848868
2023-07-10,Winter,18.065864413794618,,1.0,31.10111139819306,97.13972602739726,154,0,1,30.36184369662272,48.4383869296941
2023-07-11,Winter,13.397188123495065,,1.0,26.113809389437172,97.15616438356165,123,0,0,39.94872200176054,37.11752493153956
